gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
1,0,1,1,1.2458775622013503,1,0,0,0,0,0,0,0,0,-1.5040705019517673,-0.45782042702849646,0,0,1,0,1,0,0,1
0,0,0,0,-0.7098325790615433,1,0,1,1,1,1,1,1,0,0.653234272733499,-0.43918025662800836,0,0,0,0,0,0,0,1
1,0,1,1,0.1457906077409726,1,0,1,1,0,0,0,0,0,-0.37057138304933934,-0.15174662311515677,0,0,0,1,0,0,0,1
1,1,1,0,-1.1580161531009563,0,0,0,0,1,0,0,0,1,-1.1600319130766903,-0.9551931158093303,0,0,0,0,0,0,1,0
0,0,1,1,-0.3431369275747508,1,0,0,0,0,0,0,0,0,-1.4990844354463313,-0.8077041462262969,0,0,1,0,1,0,0,1
0,0,0,0,1.1643896396487297,0,0,1,1,1,1,0,0,0,-0.7013137945765873,0.1823205254587977,0,0,0,1,0,1,0,0
1,0,0,0,-0.669088617785233,1,1,0,1,0,0,0,0,0,-0.3157246514895445,-0.621170085981886,0,0,0,0,0,0,1,0
1,0,1,1,1.3273654847539709,1,0,0,0,0,0,0,0,1,-1.4940983689408953,-0.4483569559020948,0,0,1,0,1,1,0,0
0,0,1,1,-0.26164900502213023,1,0,0,0,0,0,0,0,0,-1.50074645761481,-0.7890198570792987,0,0,1,0,1,1,0,0
1,0,0,0,-0.669088617785233,1,0,0,0,0,1,0,0,1,-0.5101812452015445,-0.6548547489422947,0,0,0,0,0,0,0,1
0,0,1,0,0.8791819107145576,1,1,1,1,0,0,1,1,0,1.387848071201055,1.535332184055172,1,1,0,1,0,0,0,0
1,0,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,0,-1.4857882580985022,-0.9984956655089258,1,0,1,0,0,0,0,1
1,0,0,1,-1.117272191824646,1,0,0,0,0,0,0,0,0,-1.4741541029191518,-0.9602005935382187,0,0,1,0,1,0,0,1
0,0,0,0,-0.5468567339563022,0,0,0,1,0,0,0,1,1,-0.8342755680548779,-0.6940983739629673,0,0,0,0,0,0,1,0
1,0,0,0,-0.9135523854430947,1,1,1,0,0,0,0,0,1,-0.3423170061852025,-0.7566808158874461,0,0,0,0,0,1,0,0
0,0,1,1,-0.38388088885106103,1,0,0,1,1,1,0,0,0,0.6316279845432766,-0.16899705300057882,1,1,0,0,0,0,1,0
1,0,0,0,-1.1987601143772666,1,0,0,0,0,0,1,0,0,-0.3207107179949803,-0.9371485484867276,1,0,0,0,0,0,0,1
0,0,0,0,1.6125732136881428,1,1,0,1,1,1,1,1,1,1.5557123102173969,2.527761327425063,0,1,0,0,1,0,0,0
1,1,1,0,-0.9135523854430947,1,1,0,0,0,0,0,1,1,0.726363248146559,-0.6294202915792618,1,1,0,0,0,0,1,0
0,0,1,1,-0.9135523854430947,1,0,0,1,1,0,0,0,1,-0.3074145406471513,-0.7641368840476414,0,0,0,0,0,0,0,1
1,0,1,0,-0.8728084241667844,1,0,0,0,0,0,0,0,1,-1.4708300585821947,-0.9257659118871397,0,0,1,1,0,0,0,1
0,1,0,0,0.18653456901728288,1,1,1,1,0,0,1,1,1,1.3944961598749694,0.7824237154882386,1,1,0,0,0,0,0,0
1,0,1,1,-0.6283446565089228,1,1,1,0,0,1,0,0,1,-0.08968963657645017,-0.5235352999551875,0,0,0,1,0,0,0,1
0,0,1,1,0.1457906077409726,1,1,1,0,1,0,1,1,1,1.319705162293431,0.6183902159639435,0,1,0,0,0,1,0,0
1,1,0,0,-0.6283446565089228,1,0,0,1,1,0,1,1,1,1.2299559651955847,-0.23420456034240453,0,1,0,0,0,0,1,0
0,1,1,1,1.3681094460302812,1,1,1,1,0,1,1,1,1,1.522471866847824,2.1739730991611252,0,1,0,1,0,1,0,0
1,0,1,1,1.1643896396487297,1,0,1,1,1,1,1,1,0,0.6681924722498068,1.3152678764631376,0,0,0,1,0,0,0,0
1,0,0,0,-0.42462485012737133,1,0,0,1,0,0,1,1,1,0.9440881522172598,-0.05558981509654418,0,1,0,0,0,0,0,1
1,0,0,0,-1.2802480369298872,0,0,0,0,0,0,0,0,1,-1.3428543516093399,-0.9965985594089943,0,0,0,0,0,0,1,0
0,0,0,0,-1.0765282305483357,1,0,0,0,0,0,0,0,0,0.19119210989643876,-0.8159102330771626,0,1,0,0,0,1,0,0
1,0,0,0,-0.0579291986405788,1,0,0,1,0,1,0,0,1,0.45379161251606304,0.06699412208157678,1,1,0,0,0,0,1,0
0,0,1,1,1.4495973685829018,1,0,1,1,1,1,1,1,1,0.6715165165867639,1.4667054738588188,0,0,0,0,1,1,0,0
0,0,1,1,0.06430268518835204,1,1,0,0,1,0,1,0,0,0.752955602842217,0.26067541926061266,1,1,0,0,0,0,1,0
0,0,1,1,0.7976939881619372,1,0,0,1,1,1,0,0,0,0.6981088712824219,0.9485528554717602,0,1,0,0,0,0,0,0
0,0,0,1,-0.9135523854430947,1,0,0,0,1,1,1,0,1,0.874283221141157,-0.5819044015879585,0,1,0,0,0,0,1,0
1,0,1,1,-0.13941712119319935,1,0,0,0,0,0,0,0,1,0.19784019857035337,-0.13610652747735077,1,1,0,0,0,0,1,0
0,0,1,1,1.6125732136881428,1,0,0,0,0,0,0,0,0,-1.4857882580985022,-0.36285482516565487,0,0,1,0,1,0,0,0
1,0,1,1,0.5939741817803857,1,0,0,0,0,0,0,0,0,-1.487450280266981,-0.5875516011412425,0,0,1,1,0,0,0,1
1,0,1,1,-0.3431369275747508,1,1,1,0,0,0,1,1,0,0.3324639942171226,-0.20387292211675825,0,0,0,1,0,0,0,1
1,0,0,0,1.3273654847539709,1,1,0,0,0,0,0,0,0,-1.3295581742615108,-0.30104446130510143,0,0,1,1,0,1,0,0
0,0,0,0,-1.1580161531009563,1,1,0,0,0,1,1,1,1,1.1983775439944906,-0.8312194381161434,0,1,0,0,0,0,0,1
1,1,1,0,-0.8320644628904742,1,1,0,1,0,0,1,1,1,1.214997765679277,-0.4697545479594598,1,1,0,0,0,0,1,0
1,0,0,0,-1.2802480369298872,1,1,1,0,0,0,0,0,1,0.5618230534671742,-0.9713185176587467,1,1,0,0,0,0,1,0
1,0,0,0,0.02355872391204176,1,0,0,0,0,0,0,0,0,0.1147390901464217,-0.049479368704904936,1,1,0,0,0,0,1,0
0,0,0,0,0.06430268518835204,1,0,0,1,1,1,1,1,1,1.3396494283151745,0.5962646645891632,0,1,0,0,0,0,1,0
0,0,1,0,-0.7505765403378536,1,0,0,0,0,0,0,0,0,-1.4758161250876305,-0.8783603187621114,0,0,1,0,1,0,0,1
0,0,0,0,-1.1580161531009563,1,0,0,0,0,0,0,1,1,0.47705992287476395,-0.8673968102543688,1,1,0,0,0,0,1,0
1,0,1,1,-0.7913205016141639,1,0,0,0,0,0,0,0,0,-1.4891123024354596,-0.9109420130597692,0,0,1,1,0,0,0,1
0,0,1,1,1.3273654847539709,1,1,0,1,0,1,1,1,1,0.48537003371715715,1.2302951706848178,0,0,0,0,1,0,0,0
1,0,1,1,-0.38388088885106103,1,0,1,0,0,1,0,0,0,-0.2525678090873562,-0.37939935510691647,0,0,0,1,0,1,0,0
1,0,1,0,0.919925871990868,1,0,1,1,1,0,0,0,0,-0.20603118836995452,0.34646432184936776,0,0,0,0,1,0,1,0
1,0,1,0,0.6754621043330062,1,0,0,1,0,0,1,1,1,0.9972728616085759,1.0620924496153248,0,1,0,0,1,0,1,0
1,0,1,0,1.1236456783724196,1,1,0,1,1,0,1,1,0,1.2532242755542857,1.7092924015442241,0,1,0,1,0,0,0,0
0,0,1,1,1.490341329859212,1,0,0,0,0,0,0,0,1,-1.4774781472561092,-0.3708844370304804,0,0,1,1,0,1,0,0
1,0,0,0,0.30876645284621373,1,1,0,0,0,0,1,0,1,0.6681924722498068,0.47901909573875584,0,1,0,0,0,0,1,0
1,0,1,0,1.4088534073065915,1,0,1,1,0,1,0,1,1,0.14631751134751583,1.053709887778419,0,0,0,0,1,1,0,0
1,1,0,0,0.10504664646466233,1,1,0,0,0,0,1,1,1,1.0188791497987986,0.5253437795742883,1,1,0,0,0,0,1,0
1,0,1,1,-0.5468567339563022,1,1,0,0,0,1,1,1,1,1.2017015883314481,-0.17989438338855648,1,1,0,1,0,0,1,0
0,0,1,1,-0.7913205016141639,1,0,0,0,0,0,0,0,0,-1.4608579255713228,-0.8872061274373727,0,0,1,0,1,0,0,1
0,0,0,1,0.34951041412252404,1,1,0,1,0,0,1,0,1,0.7878580683802682,0.6007868361064412,0,1,0,0,0,0,0,0
0,0,0,0,-1.1580161531009563,0,0,1,0,1,0,0,0,0,-0.9905056518918696,-0.9474723351700749,0,0,0,0,0,0,0,1
0,0,1,1,-0.3431369275747508,1,0,1,0,0,1,0,0,0,-0.3207107179949803,-0.4250622577447985,0,0,0,0,0,0,1,0
0,0,0,0,-1.117272191824646,0,0,0,1,0,0,1,1,1,-0.46032058014718535,-0.9061551290634309,0,0,0,0,0,1,0,0
0,0,0,0,-1.117272191824646,1,1,0,1,0,0,0,1,1,-0.026532794174262145,-0.8440138746040523,0,0,0,0,0,0,1,0
0,0,1,1,-1.2802480369298872,1,0,0,0,0,0,0,0,1,0.1429934670105583,-0.9768774797190105,1,1,0,0,0,0,0,1
0,0,1,1,1.6125732136881428,1,1,1,1,1,1,1,0,0,0.5119623884128152,1.5136698795187467,0,0,0,0,1,0,0,0
0,0,0,0,-0.3431369275747508,1,0,0,0,1,0,0,0,1,-0.5151673117069806,-0.46326909222248525,0,0,0,0,0,1,0,0
0,0,1,0,0.3902543753988343,1,1,1,0,1,1,1,1,0,0.6499102283965414,0.5683816167948235,0,0,0,0,1,1,0,0
0,0,0,0,-1.1580161531009563,1,0,0,0,0,0,0,0,0,-1.487450280266981,-0.9706126177145861,0,0,1,0,0,0,0,1
1,0,0,0,1.4495973685829018,1,1,1,1,1,1,1,1,1,1.741858793087004,2.5379968766153898,0,1,0,1,0,1,0,0
0,0,1,1,0.02355872391204176,1,0,0,0,0,0,0,0,0,-1.4857882580985022,-0.7517395162783226,0,0,1,1,0,0,0,1
0,1,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,1,0.15961368869534462,-0.9766568859864604,1,1,0,0,0,0,1,0
1,0,0,0,-0.0579291986405788,1,1,0,1,1,0,1,1,1,1.2848026967553798,0.34551576879940205,1,1,0,1,0,0,1,0
0,0,0,0,-1.1580161531009563,1,1,0,1,0,0,0,0,0,0.43717139083127665,-0.8725587035960424,1,1,0,0,0,0,0,0
1,1,1,0,1.490341329859212,1,1,0,1,1,1,1,1,1,1.5008655786576022,2.360771871884596,0,1,0,0,1,0,1,0
1,1,0,0,0.22727853029359316,1,1,0,0,0,0,1,1,0,0.9956108394400973,0.6042942764539887,0,1,0,0,0,0,1,0
0,0,1,1,-1.1987601143772666,1,0,0,1,0,1,0,0,1,0.5053142997389005,-0.9009049982287373,0,1,0,0,0,0,1,0
0,0,1,1,0.6347181430566959,1,1,0,1,0,1,1,1,0,0.4936801445595503,0.700164312620286,0,0,0,0,1,0,1,0
0,0,1,0,-0.7098325790615433,1,1,0,0,0,0,0,0,0,-1.3162619969136815,-0.8362269158450318,0,0,1,0,1,0,0,1
0,0,0,0,-0.3023929662984405,1,0,0,0,0,0,0,0,0,-1.4924363467724169,-0.7746371457170287,0,0,1,1,0,1,0,0
0,1,0,0,-1.2802480369298872,1,0,0,0,0,0,1,0,0,0.45379161251606304,-0.9727523769203227,1,1,0,0,0,0,1,0
0,0,0,0,0.6347181430566959,0,0,1,1,0,0,1,0,1,-0.6647493068700575,-0.0788624538805855,0,0,0,0,0,0,1,0
1,0,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,0,-1.4791401694245878,-0.9984074280159055,0,0,1,0,0,0,0,1
1,0,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,0,-1.5157046571311177,-0.998892734227516,0,0,1,0,0,0,1,0
0,0,0,0,0.18653456901728288,1,0,0,1,1,0,0,0,0,0.5069763219073791,0.32462554232690244,0,1,0,1,0,0,1,0
1,1,1,0,1.3681094460302812,1,1,0,1,1,1,1,1,1,1.414440425896713,2.1038684109566854,0,1,0,1,0,0,0,0
0,0,1,0,-0.26164900502213023,0,0,1,1,1,0,1,0,0,-0.5633659545928608,-0.48212985635552347,0,0,0,1,0,0,0,0
1,0,1,0,1.2458775622013503,1,0,1,1,0,1,1,0,0,0.19950222073883192,0.955391261180815,0,0,0,1,0,1,0,0
1,0,0,0,-0.9135523854430947,0,0,0,0,1,0,0,0,0,-1.1733280904245191,-0.8947504330905879,1,0,0,0,0,0,0,1
0,0,0,0,-1.239504075653577,1,0,1,0,0,0,1,1,1,0.19784019857035337,-0.9425530949342064,1,0,0,0,0,0,1,0
1,1,1,0,-0.5876006952326125,1,0,1,0,0,0,0,1,1,-0.1894109666851682,-0.5613009469677741,0,0,0,0,0,1,0,0
0,0,1,0,1.2866215234776606,1,1,0,0,0,0,0,0,0,-1.3046278417343313,-0.25074909028366615,0,0,1,0,1,0,0,1
0,1,0,0,-0.954296346719405,1,1,0,0,0,0,0,1,1,0.653234272733499,-0.670958091418456,1,1,0,0,0,0,1,0
0,0,0,1,-0.18016108246950965,1,0,0,0,0,0,0,0,0,-1.4808021915930665,-0.7711738241159913,0,0,1,0,0,0,0,1
0,0,0,0,-1.2802480369298872,1,0,0,0,1,0,0,0,0,0.3573943267443021,-0.9740318205691134,0,1,0,0,0,0,1,0
1,0,0,0,-1.1580161531009563,1,1,0,0,0,0,0,1,1,0.6931228047769863,-0.857845101634947,1,1,0,0,0,0,1,0
1,1,0,0,0.22727853029359316,1,0,0,1,1,1,1,0,1,0.17789593254860997,0.09443598241081594,1,0,0,1,0,1,0,0
1,0,1,0,1.3681094460302812,1,1,0,1,1,0,0,1,0,1.0138930832933624,1.7603819100028395,0,1,0,1,0,0,1,0
0,0,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,1,0.18121997688556704,-0.9763701141341452,0,1,0,0,0,0,1,0
0,0,1,0,-0.5876006952326125,1,0,0,0,0,1,0,0,1,-0.4819268683374078,-0.6064344246475357,0,0,0,0,0,0,0,1
1,1,0,0,0.7569500268856268,1,1,0,0,1,0,1,1,1,1.096994191717294,1.160322838719909,1,1,0,0,0,0,1,0
1,0,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,0,-0.6148886418156986,-0.9869365539232975,1,0,0,0,0,0,0,1
1,0,0,1,-0.8320644628904742,1,0,0,0,0,0,0,0,0,-1.5107185906256817,-0.9136994347166462,0,0,1,0,1,0,0,0
0,0,0,0,0.34951041412252404,1,1,0,1,1,0,1,1,1,1.3795379603586617,0.9530309082425282,1,1,0,0,0,0,1,0
1,0,0,0,-0.8320644628904742,1,1,0,0,0,0,0,0,0,-1.3229100855875962,-0.8678600570927241,0,0,1,0,0,0,1,0
0,0,1,1,0.919925871990868,1,0,0,0,0,0,0,0,0,-1.4791401694245878,-0.5313001993409531,0,0,1,0,1,0,0,1
0,0,0,0,-1.0357842692720254,1,1,0,0,0,0,0,0,1,0.35074623807038746,-0.7582470313885521,0,1,0,0,0,0,1,0
0,0,0,0,-0.8320644628904742,1,0,0,0,1,1,0,1,1,0.8177744674128837,-0.5239764874202878,1,1,0,0,0,0,1,0
0,0,1,1,1.4495973685829018,1,1,1,1,1,1,1,1,0,0.7712378466954819,1.711189507644155,0,0,0,0,1,1,0,0
0,1,0,0,-1.117272191824646,1,1,0,0,0,0,1,0,1,0.6100216963530546,-0.8105718647494489,1,1,0,0,0,1,0,0
0,1,0,0,0.6754621043330062,1,0,0,0,0,0,0,0,0,-0.6979897502396302,-0.07820067268293505,0,0,0,0,0,0,0,1
1,0,0,0,0.30876645284621373,0,0,1,1,1,0,1,1,0,-0.09135165874492894,0.10070084441524045,0,0,0,1,0,1,0,0
0,0,0,0,-0.669088617785233,1,0,0,0,0,0,0,0,0,-1.4857882580985022,-0.8668012071764833,0,0,1,1,0,0,0,0
1,0,0,0,-0.9135523854430947,1,1,0,0,0,0,0,0,1,0.31085770602690066,-0.6492075493890107,1,1,0,0,0,0,0,1
0,0,1,0,1.6125732136881428,1,1,0,1,1,0,1,1,1,1.214997765679277,2.2235184514918895,0,1,0,1,0,0,1,0
0,1,0,0,-1.239504075653577,1,1,0,0,0,0,0,1,1,0.6399380953856697,-0.9252806056755293,0,1,0,0,0,0,1,0
1,0,1,1,-0.38388088885106103,1,0,0,0,0,0,0,0,0,-1.459195903402844,-0.8070644244019014,0,0,1,0,1,0,0,1
0,1,0,0,1.5718292524118325,1,1,0,1,1,0,1,1,1,1.3662417830108329,2.3112265195538306,0,1,0,1,0,0,1,0
0,0,1,0,-0.8728084241667844,1,1,0,0,1,0,1,1,1,1.1535029454455676,-0.5410504423196698,1,1,0,0,0,0,1,0
1,0,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,1,-0.6863555950602798,-0.9878851069732631,1,0,0,0,0,0,0,1
0,0,0,0,-0.669088617785233,1,0,0,1,0,1,0,0,1,-0.36226127220694615,-0.6393470095440188,1,0,0,0,0,0,0,1
0,0,0,0,-1.2802480369298872,1,1,0,0,0,0,0,1,1,0.6864747161030716,-0.9696640646646205,1,1,0,0,0,0,0,1
1,0,1,0,-0.8320644628904742,1,0,0,1,0,0,0,1,1,0.6731785387552424,-0.5662643059501525,0,1,0,0,0,1,0,0
0,0,0,0,0.8791819107145576,0,0,1,0,0,1,0,1,0,-0.6880176172287583,0.03811840249076139,0,0,0,1,0,0,0,0
0,0,1,0,1.4495973685829018,1,1,0,1,1,1,0,0,0,0.8443668221085419,1.7710807060315221,0,1,0,0,1,1,0,0
0,0,1,1,-1.1580161531009563,1,1,0,0,0,0,0,0,0,-0.4636446244841427,-0.9016770762926628,1,0,0,0,0,0,0,1
0,0,0,1,-1.2802480369298872,1,0,0,0,1,0,0,1,0,-0.18608692234821086,-0.9812452356235036,1,0,0,0,0,0,1,0
1,0,0,0,-0.22090504374581993,1,0,1,0,0,1,0,0,0,-0.3772194717232537,-0.36259011268659463,0,0,0,0,0,0,0,1
1,0,0,0,-0.46536881140368164,1,0,0,0,0,0,0,0,1,-1.490774324603938,-0.8236530730896731,0,0,1,0,0,0,0,1
1,0,0,0,-0.7913205016141639,1,0,0,0,1,0,1,0,1,0.6116837185215331,-0.5394401080720538,1,1,0,0,0,0,1,0
0,1,0,0,1.2866215234776606,1,1,0,1,1,1,0,1,0,0.327477927711687,1.1409326496287504,0,0,0,0,0,1,0,0
0,0,0,0,-1.2802480369298872,1,0,1,1,0,0,0,0,1,-0.3290208288373735,-0.9831423417234348,1,0,0,0,0,0,1,0
1,0,1,0,1.0014137945434887,0,0,0,1,1,1,1,1,1,-0.2425956760764845,0.43353266808691376,0,0,0,0,1,0,0,0
0,0,1,0,-0.46536881140368164,1,1,1,0,1,0,1,1,1,1.2997608962716876,-0.012838749728324354,1,1,0,0,0,0,1,0
1,0,0,0,-0.5468567339563022,1,0,0,0,0,0,0,0,0,-1.50074645761481,-0.849352242931766,0,0,1,0,1,0,0,1
1,0,1,0,-0.0579291986405788,1,0,0,0,1,0,1,1,1,0.9640324182390032,0.28963937634444803,0,1,0,1,0,0,1,0
1,0,0,0,0.7976939881619372,1,1,1,1,1,1,1,1,1,0.8127884009074476,1.045217029075238,0,0,0,0,1,0,0,1
0,0,0,0,0.5532302205040754,1,1,0,1,1,0,0,1,1,0.9756665734183539,0.9375893469640173,0,1,0,1,0,0,1,0
0,1,0,0,-0.8728084241667844,1,1,1,0,0,0,0,0,1,-0.3057525184786725,-0.7511218538271822,0,0,0,0,0,0,1,0
0,0,1,1,0.8384379494382473,0,0,1,1,1,0,0,1,1,-0.535111577728724,0.09348742936085024,0,0,0,0,0,0,0,0
0,0,1,1,-0.8728084241667844,1,0,0,0,0,0,0,0,1,-1.514042634962639,-0.927817433599856,1,0,1,0,0,0,0,1
1,1,0,0,1.0014137945434887,1,1,0,1,0,1,1,1,1,1.3330013396412603,1.6017970756725335,0,1,0,0,0,0,0,0
0,1,0,0,-1.239504075653577,1,1,0,0,0,0,0,0,1,0.354070282407345,-0.9374794390855529,1,1,0,0,0,0,0,1
0,1,0,0,-1.239504075653577,1,0,1,1,0,0,0,0,0,-0.33068285100585204,-0.9613917996939897,1,0,0,0,0,0,0,1
0,0,1,1,1.5718292524118325,1,0,0,0,0,0,0,0,0,-1.4924363467724169,-0.394399728920327,0,0,1,0,1,0,0,0
0,0,1,1,-1.2802480369298872,1,0,0,0,0,0,0,0,1,-1.5090565684572033,-0.9988044967344959,0,0,1,0,0,0,0,1
1,0,1,0,1.4495973685829018,1,1,0,0,0,0,0,0,0,-1.3212480634191177,-0.2885809154160177,0,0,1,0,1,1,0,0
1,0,1,0,1.6125732136881428,1,0,1,1,1,1,1,1,0,0.653234272733499,1.6543645621392356,0,0,0,0,1,0,0,1
0,0,0,0,-1.239504075653577,1,0,0,0,0,0,0,0,0,-1.5123806127941606,-0.9877748101069881,0,0,1,0,0,0,0,1
1,1,1,0,-1.2802480369298872,1,1,0,0,0,0,1,1,1,1.0072449946194477,-0.9654066056264025,1,1,0,0,0,0,1,0
0,0,0,0,0.34951041412252404,1,0,1,0,1,1,1,1,1,0.5003282332334644,0.4577097411744108,0,0,0,1,0,0,0,0
1,0,1,1,1.6125732136881428,1,1,0,0,0,0,0,0,0,-1.3046278417343313,-0.18335770498959386,0,0,1,0,1,1,0,0
1,0,1,0,-1.0765282305483357,1,1,0,0,0,0,0,0,1,0.35573230457582355,-0.8141234238435063,1,1,0,0,0,0,1,0
0,0,1,1,-1.1580161531009563,1,0,0,0,1,0,0,0,1,0.2975615286790714,-0.8637790730405461,1,1,0,0,0,0,1,0
1,0,0,0,-0.8320644628904742,1,1,0,0,0,0,1,1,1,1.0388234158205418,-0.5008362048757767,1,1,0,0,0,0,1,0
0,0,1,0,1.042157755819799,1,1,1,0,0,1,0,1,1,0.11972515665185779,0.7451433746872624,0,0,0,1,0,0,1,0
0,0,0,0,-1.0357842692720254,1,0,0,0,0,0,0,0,0,-1.4675060142452374,-0.9385824077483036,0,0,1,0,0,0,0,1
0,0,1,0,1.3273654847539709,1,0,1,0,1,0,0,0,1,-0.3207107179949803,0.6131842038757599,0,0,0,0,0,0,0,1
1,0,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,1,0.19285413206491728,-0.9762156985213601,0,1,0,0,0,0,0,1
1,0,1,0,0.9606698332671783,1,0,0,0,0,0,0,0,0,-1.490774324603938,-0.5102555572556683,0,0,1,1,0,1,0,0
1,0,0,0,-1.1580161531009563,1,0,0,0,0,0,0,0,0,-1.522352745805032,-0.9749583142458242,0,0,1,0,0,0,0,1
0,0,1,1,1.042157755819799,1,0,0,0,0,0,0,0,1,-0.6880176172287583,0.05724387910285997,0,0,0,1,0,0,0,1
1,0,1,0,1.20513360092504,1,1,0,0,1,1,1,1,1,1.422750536739106,2.0424330564414674,0,1,0,0,1,0,0,0
1,0,0,0,-0.26164900502213023,1,1,1,1,0,0,0,0,0,-0.10797188042971527,-0.3094270231420073,0,0,0,1,0,0,1,0
1,0,0,0,1.20513360092504,1,1,1,1,1,0,0,0,0,0.8609870437933281,1.4573081808521822,0,1,0,0,0,0,0,0
0,0,1,1,1.042157755819799,1,0,1,1,0,0,1,1,0,1.1451928346031746,1.5721051592712825,0,1,0,1,0,1,0,0
0,0,1,0,1.4495973685829018,1,1,1,1,1,1,1,1,1,0.8942274871629008,1.8271335734725163,0,0,0,0,1,0,1,0
0,0,1,1,1.1643896396487297,1,1,1,1,1,0,0,1,1,1.193391477489055,1.6479894032685358,0,1,0,1,0,1,0,0
0,0,0,0,0.3902543753988343,1,1,0,0,1,1,1,1,1,0.45379161251606304,0.48093826121194216,0,0,0,0,1,1,0,0
1,0,0,0,-0.5876006952326125,1,1,0,0,0,0,1,0,0,0.6482482062280629,-0.32886133097967596,0,1,0,0,0,0,0,0
0,0,0,0,0.9606698332671783,1,0,0,0,0,0,0,0,1,-1.5040705019517673,-0.5306384181433026,0,0,1,0,1,0,0,0
0,0,0,0,-1.1580161531009563,1,1,0,1,0,0,0,1,1,0.802816267896576,-0.8506537459538119,1,1,0,0,0,0,1,0
0,0,0,0,-1.1580161531009563,1,0,0,0,0,0,0,0,0,-1.4741541029191518,-0.9708111520738814,0,0,1,0,0,1,0,0
0,0,0,1,0.10504664646466233,1,0,1,1,0,0,0,0,0,-0.3057525184786725,-0.11773106955592283,0,0,0,1,0,1,0,0
0,0,1,1,1.2866215234776606,1,1,1,0,0,1,0,0,1,0.7313493146519946,1.3429523898981819,0,1,0,0,0,0,0,0
0,0,0,0,-0.0579291986405788,1,0,0,0,0,0,0,0,0,-1.4575338812343654,-0.7059221980276554,0,0,1,1,0,0,0,1
0,1,1,0,1.4088534073065915,1,0,0,0,0,0,0,0,1,-1.487450280266981,-0.45012170576249605,0,0,1,0,1,0,0,0
0,0,0,0,-1.1580161531009563,1,0,0,1,0,0,0,0,0,-0.46863069098957855,-0.940611870087765,1,0,0,0,0,1,0,0
0,1,1,0,1.5310852911355224,1,1,1,1,1,1,1,1,1,1.623855219125021,2.396243344078661,0,1,0,0,1,0,1,0
1,0,0,0,-1.1987601143772666,1,0,0,0,0,0,1,0,0,-0.3788814938917325,-0.9241114588930136,1,0,0,0,0,1,0,0
1,1,1,0,0.8384379494382473,1,1,0,1,0,0,1,1,1,1.2332800095325422,1.4409621852702155,1,1,0,0,0,0,1,0
1,0,1,1,-1.239504075653577,1,0,1,1,0,1,0,0,0,-0.17611478933733915,-0.9497885693618515,0,0,0,0,1,0,0,1
0,0,1,1,-0.13941712119319935,1,0,0,0,0,0,1,1,1,0.7645897580215673,0.14931970306929448,0,1,0,0,0,1,0,0
0,0,0,0,0.5939741817803857,0,0,1,0,1,1,0,0,0,-0.7611465926418183,-0.18002673962808655,0,0,0,0,1,0,0,1
0,0,1,1,1.4495973685829018,1,1,0,0,0,0,1,0,1,0.6050356298476185,1.501140155509898,1,1,0,1,0,0,1,0
1,0,0,1,-0.8320644628904742,1,0,1,0,0,0,1,1,1,0.16792379953773778,-0.6378690315359328,0,0,0,0,0,0,0,1
0,0,1,1,-0.9950403079957153,1,0,0,1,0,1,0,0,0,-0.2824842081199718,-0.8302267663196676,0,0,0,0,0,0,0,0
1,0,1,0,0.8791819107145576,1,1,1,1,1,0,1,1,0,1.4875694013097729,1.692240506018097,0,1,0,0,0,0,1,0
1,0,1,1,1.490341329859212,1,0,0,1,0,1,1,0,1,0.9091856866792086,1.851928309011154,0,1,0,0,1,0,0,1
0,0,0,0,-0.26164900502213023,1,1,1,1,0,0,1,0,1,0.15628964435838755,-0.21320403700362986,0,0,0,0,0,0,0,0
0,0,1,0,1.6125732136881428,1,1,1,1,1,1,0,0,1,1.0704018370216362,2.1269204560081767,0,1,0,0,1,0,0,0
0,0,0,0,1.5310852911355224,0,0,1,0,1,1,1,1,1,-0.21434129921234768,0.8519107412415373,0,0,0,0,1,0,0,0
1,0,0,1,-1.2802480369298872,1,0,1,0,0,0,0,0,0,-0.47195473532653587,-0.9850394478233663,1,0,0,0,0,0,0,1
1,0,0,0,-0.9135523854430947,1,0,0,0,0,0,1,1,1,0.8210985117498408,-0.6265746324293648,1,1,0,0,0,0,1,0
0,0,1,1,-0.18016108246950965,1,0,0,0,0,0,0,0,1,0.18620604339100313,-0.12842986558460534,0,1,0,1,0,0,0,0
1,0,0,0,-1.2802480369298872,1,0,0,0,0,0,0,0,1,0.16626177736925926,-0.9765686484934403,1,1,0,0,0,0,1,0
